tempo,dynamic_range,emotion,valence,arousal,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12
118,5.776595011868555,happy,-0.3872366096441655,-0.32961438611206084,0.7825571232801031,-0.4324121485364945,-0.28053415076313304,0.5638785685986137,-0.3601436328269809,0.7086963359222959,0.24753746769953303,0.6247318109099192,-1.6174830584429607,-0.7786854522948311,1.2718765154180574,1.396236492168619,-1.5430128848640015,0.9982855152675222,0.20997351510835283,0.7734699397345614,0.9311420388371011,0.12564873429429912,0.31121231505470404,0.4402389425655253,0.6939335897609736,0.33993949644417143,0.9437339383456134,0.1039305064409124,0.44298980026928925
64,6.432607609709145,angry,-0.7479582505752826,0.9406591973669578,0.8527739732803652,-1.7312042373803092,1.4486602402506181,0.9886860477407062,1.5585996231445332,2.8612298375187484,0.9739338333711306,-2.068583646682004,1.1289533725981868,-0.6603874470473368,-2.667688392239641,0.10046370628241813,-0.47127047857904164,0.5662786450942472,0.08164948160127994,0.24188410712403663,0.63107993907216,0.6721951864801363,0.08531844648747022,0.13179687001939733,0.9802714203552363,0.09389926127114046,0.3978313146014255,0.27415633709234644,0.5590362441329874
45,9.570243787299558,angry,-0.6916130051156262,-0.9191127302070319,-1.234009018574063,0.35438539928306284,0.792425103855815,1.0123874581166665,-0.44562892981835917,-0.47172457003349433,0.9470047619468376,-1.5097176414118227,0.25093747613732004,1.583020929988791,1.56399977442097,-1.3846411123556324,0.4446097083966406,0.6203277191026952,0.9999470131684948,0.6003470723195351,0.785097303541536,0.3422793018454744,0.03577024549170227,0.4979952386508013,0.8274828089110385,0.8736436891514312,0.5763874273596017,0.37098098549895975,0.786330563066237
174,11.249394144290449,angry,0.9575987729237532,0.727692052129713,-0.7100070554480054,-0.7599758135621097,-0.030449294175999293,0.13492676764910533,-1.398690393709929,-0.8313315734559995,0.8124136071748695,-1.8052814258975562,-0.1321580252177385,-0.3622822080778517,-0.4491116298246402,-2.6550417622595113,0.393880529663544,0.6370322802926272,0.8997286918995889,0.4815890570207134,0.6389186582779834,0.12862656147223495,0.009750818259647964,0.5912629239605818,0.8929693334017789,0.3142941236835016,0.6517024918963492,0.02345072653664193,0.30003800075302345
145,13.757259800399275,angry,0.10231638369527452,-0.19499482916558586,-1.1486618701431284,-0.5450575820089621,-1.4677761978817787,-0.6903655826713381,0.5692467491460248,0.9582204363063824,-1.008332020413344,-0.8838086168732396,0.9787689570165631,0.1597961484023879,0.39517977873333293,1.3202726339630262,1.3392826036778482,0.7693243430915152,0.492915782509466,0.46453741272485716,0.22269943370728096,0.8147861041262566,0.834421344890226,0.9412288405237019,0.8375694315484082,0.12263962719687016,0.3937993209977593,0.3898743835521361,0.27995140280959585
44,6.186886371089367,angry,-0.14986565995235757,0.16050771543831166,0.8175132337954504,-0.12777046184960977,-0.3935864286744457,0.35007837462465513,1.9332890470854456,-0.733732225905232,2.2512607044662274,-2.006060506127861,-0.9391697199261038,-0.6346074070788172,0.8880959410226583,0.3159391319052245,0.17367905883420476,0.9388915465615735,0.5246161036877616,0.4737643805407562,0.0011298137320350232,0.5857840225749291,0.7683276011256344,0.06895230364831095,0.7299196301486671,0.2218251502878813,0.582788996097041,0.8198907149534385,0.09051377518898807
143,11.516568081904413,angry,-0.514847115298475,0.35969900171598823,-0.1865416196971576,-1.3005521975187768,-0.2509143449637844,-2.932488776249501,0.7775671146985567,0.15217155524054246,0.22742949679147512,0.40926591026130366,0.43211431761924557,1.6831747218118749,1.1521776270858084,-2.359437340472645,-2.1553537796247992,0.4869268545821501,0.7138788626631358,0.4827249896388647,0.6690846185377869,0.431781460489033,0.229038690686043,0.45298773017809213,0.8912052273441329,0.4057450807920546,0.39633998247276003,0.559713007510859,0.9434136724893775
198,9.544481183575957,angry,-0.2999199362597962,0.9418919180454937,0.36777836303024,0.3598703174080787,-0.7512486228807285,1.310563919973054,0.5790045235949988,1.4708585937812437,-0.15134819047873957,-1.5636909748924257,0.835263376595104,0.10058604790536874,0.9145670054063024,0.17715291839717082,-0.33067145089806055,0.36823331119026637,0.8052404017830994,0.7294590384647708,0.45117921817896267,0.10129536952429163,0.060452389624213065,0.7142342316631088,0.37890124797524505,0.07363480335709116,0.15862361899896726,0.5315012356923898,0.7943291778289839
69,7.474330877526588,sad,0.5768591694349396,0.04160561929755269,-0.1340211198865982,-1.2281832013320682,2.497671517602762,-0.19300617093691164,-1.1170733024658177,-0.037626796890570725,0.22365429050063554,-1.2364177973671666,-0.8133970662629032,-2.1866418722627436,-0.769838183791375,-0.0175802865997306,-0.06729773180364952,0.17116403838238503,0.3425908713067287,0.8683733304488791,0.9887776681733216,0.9022768572317518,0.993298672641684,0.09178821845634744,0.045487879328495295,0.08593431357859915,0.5852724607843632,0.4574350968027495,0.10938201108130308
95,17.369696752644792,angry,0.847794669921426,0.46114767920900257,1.785856234881839,-0.30724671387888475,1.4556326066062293,-0.06681391040708595,-0.7768364386714375,0.5019950328220603,0.07669415060020988,0.2615982887544345,0.7108627969202073,1.3884795159278374,0.3145166399797878,-0.5579537411308659,0.8253609979145747,0.06484392440440223,0.01792449969772225,0.28565820090860516,0.7262433926262605,0.4689268631218111,0.12722754484589927,0.3548992800968239,0.5287803431126157,0.9313054258488745,0.018921781528521642,0.23728091699905696,0.46675398686533554
129,8.416589585186735,relaxed,-0.07975101840548371,0.9781979426362735,0.7973431335181804,0.623347494825039,-0.08951948634054957,1.3328810598927803,0.23985653116604477,0.6906339318560908,0.8834292580544492,-0.14892724029067705,-0.3259201273258128,-0.26460551764082013,-1.5000728637182903,-1.4629696378791333,-0.4501905810357562,0.4484027669823605,0.34018238666611467,0.1400496474067875,0.6596888953846931,0.8374756100510536,0.9003236178849567,0.7894810413405152,0.04081950030794279,0.5631405331725928,0.6294621787666616,0.6485761953982718,0.9885762595153538
114,16.225948841836257,sad,-0.7179356879431178,0.5287795690651886,0.18285129114582657,-0.8565862842351455,-2.8705015344551237,-0.872715966228116,-0.6775593492643246,-0.045038864308893554,0.7873174803463515,-0.4449553601527696,0.886143834135734,0.5437543115428042,-0.8567494585571955,1.1288211566948605,-0.4654040706507058,0.4216986271816271,0.026529500254901084,0.5244980040591808,0.13537383326032293,0.7503576124439594,0.4666252865870745,0.017234120128642116,0.3114008890987483,0.9967026295226319,0.24807462991232754,0.7294115499349116,0.47890070426922426
195,18.244372227724895,happy,-0.42038073732524395,-0.669626652523021,-0.803314052098143,1.3211223737925513,-1.3221916767350417,-2.1080853957873757,-2.0780524263190134,-0.9466563398369883,1.8947809273065175,0.4125631260692603,0.6591327146915258,-1.8445565809612694,0.6617158708011084,-0.8491086743199724,-0.008042515617350032,0.3449491555302737,0.11577649554868119,0.38949400736185624,0.2677864088561549,0.46434805631440457,0.17252590944759838,0.8159109522942933,0.3935791134070612,0.6486097466737932,0.2162238362113582,0.723808318973083,0.6366177184312007
56,14.340669388609875,angry,-0.5798113368051052,-0.6278733232775242,-1.5604640970871475,-1.1798928162040014,0.4341236427153634,1.3545155926532815,-0.34269006826750853,0.222953921657766,2.3715145290336235,-1.9631178888933094,0.35245222765110384,2.4839947816250505,-1.1973546848162107,-0.49447782634369153,-1.1392296512436126,0.2618230350292965,0.9685361517115982,0.9588584999377286,0.6793484298414857,0.14904491152950616,0.9418334540973093,0.3998339668480453,0.01091813898487659,0.35732807626661234,0.8961854368572213,0.3270541856522795,0.09432789762359672
182,7.282613188963616,angry,-0.021304721150446904,-0.03998340941684697,-0.1360170733941009,-0.15575674138929918,0.04605164745525529,-0.8652105376933269,-0.8197413896327944,1.1745259494989604,-0.31496636486833474,-0.48329186955405584,1.5484398330313653,-0.9809669455467405,-0.806775708034686,-0.2872353205300714,-0.38962092038949686,0.09586559862804511,0.7237574283086374,0.4612022811187453,0.5898910634941515,0.070226559730034,0.48949651821395423,0.5084631336165503,0.26692475127266535,0.8287658718263444,0.2863412368461524,0.26776757621458336,0.5589974060613961
154,15.2111457813339,relaxed,0.3621023081840762,0.4457436554615415,-0.9018954669244287,-1.3071485670853298,-0.5601150637502414,-0.13267979850539083,-0.29720963684034396,-0.12121184902032839,-0.8586245628530972,1.1483522661225125,1.2638561677005782,1.8386869482361474,1.0177475969903427,0.34808109145709076,-0.010181824044455291,0.07273400848539702,0.939478122967038,0.18639240217460362,0.3683064747597552,0.952293781043241,0.725946259033243,0.36596978522496915,0.7554599689667059,0.7793041551428169,0.7725797265354042,0.4047259556425983,0.9647851141169592
101,17.629775355530533,angry,-0.5949265747016104,-0.689600557277364,1.4485841075585582,1.3765835862960207,1.068846751246197,-0.1566812188745109,-1.3535098656734907,1.017427850273648,0.3038318608878586,-1.3802836098243352,1.208671662798717,0.8653901498914183,1.1702052953376882,-0.5324401340680028,1.7348616444437455,0.9560021409324817,0.4627090180048886,0.28670053960375463,0.012738749122637949,0.4445563737574201,0.7869102806326452,0.04437482632888512,0.4981748762454441,0.18530932111933407,0.1968863784248267,0.2349633912519673,0.7160052722400384
106,9.062851300545848,happy,0.9672063771302595,-0.44766320127825465,0.39795964589790395,0.4818982495315143,1.180631371673988,-0.1544622533100978,0.6916959168542935,-1.5710535777698964,0.7386282582418137,1.3945284910623303,-0.13779873797200765,0.175615246350163,-0.245618063413046,0.7450567160350574,-0.7495004866021708,0.9532776748540358,0.3845187237267643,0.42117434566642764,0.43031855159156807,0.5152024085740211,0.007137944866496659,0.6012726228471595,0.4986579123241055,0.048298908663215956,0.4074374030223038,0.09198555680265685,0.1669063378363329
147,10.316919796960338,angry,0.05525773479082163,0.5814697651636982,2.068755149549354,-1.5257373346867362,-1.0756111765656557,1.3132113181104785,-0.7113265852181051,-0.16701676905629867,0.3577849512876371,-1.032529567439544,-1.038859627184723,-2.047691813664266,0.07715432081678243,0.6206995995619651,0.2506788119085149,0.7777591588314343,0.9790958447775737,0.06750944628872457,0.2946760318566862,0.5038031042907626,0.5369037987372274,0.7067392633342665,0.1590004066832108,0.8521619270926574,0.5095263366298038,0.9465757775067087,0.1494619332641577
192,9.087930062659499,sad,-0.3391511366928648,0.049135236145407823,2.2477357068625716,0.7859455271646159,0.18952019457267666,-1.015098703047565,-0.9717450428326218,0.8946603491743512,-0.1847208276653717,1.1173458334150475,0.8302826049109839,1.2711932307567335,-0.465126079594828,0.7065559206402182,1.118706714599776,0.9445627988275703,0.5294453575425165,0.1620115351097261,0.7400929314643169,0.9012159162711336,0.1821232033553969,0.5275162892423377,0.6306367673387507,0.2831855123704943,0.3443529917836752,0.6135088140811739,0.9327670770067761
158,7.298150503651602,relaxed,0.859335386456187,-0.34931459499161743,-0.3559270804576391,0.7892344830723923,-0.07055342264578175,1.1156320831460036,0.7639235399865124,-2.371683581324061,0.7779926524247609,-0.4515281662191722,1.5083635146171848,-0.4659920727991287,0.08570113796691749,-1.7673623623550287,0.48547623477296986,0.26367656136353557,0.8318078107579345,0.9785818584163916,0.15289041218832822,0.1950862839988855,0.7601278607336717,0.20179123111405872,0.9480560477372529,0.8576624828647114,0.9434117891841803,0.47883540393029,0.41722316003158955
52,8.333114245233222,sad,-0.1933407494194257,0.03977450787343639,-0.004357871922650973,-0.9750366512598942,-0.4075980499173133,-0.06070647619959424,-0.5864507275336772,2.4704878273142414,-0.48213636527116993,-0.9947394457869441,-0.3468874939944911,-0.6140527012723304,-1.4783689198892596,0.27786171174553037,1.2294278909190268,0.774159750787216,0.43934731892080925,0.1999708387978556,0.16365748942059832,0.9844164698208461,0.8915393971917731,0.4463222567826062,0.004831676869926249,0.8792463498550589,0.9513060610181941,0.09803333108145884,0.23481654753849768
128,8.674276924390934,relaxed,-0.7404902243772558,0.9201854250353807,0.6681259645098272,-1.022052090362308,-0.5768331180096024,-0.3821296064134615,0.5464422757455404,1.2913158570396557,-1.0349223553627849,0.6966053400333596,2.0031732514648266,-0.5635010428778107,-0.21330492409282503,-0.987611606597275,-0.9882384873968059,0.1629665418928773,0.0879117455690509,0.9904659378324773,0.9994034781552199,0.8432933229705607,0.5444897313721871,0.855418009646837,0.7157306310344888,0.9451679948011232,0.45879851557987816,0.6971517854404613,0.729848890924931
55,13.872361211437333,happy,-0.35794966882106083,-0.6727431011841674,0.17875165672178867,-0.36707438759977307,2.0748558335653793,0.16453223964286434,-2.308654526406584,0.35275626116821795,-0.9490605796263085,-0.43283411918843184,0.8497357596671512,1.0375983361224494,-0.8513105919648446,-1.0690308320949464,-1.4766673761903373,0.6212383730510653,0.20262314095592338,0.5443001143496673,0.39222866558629454,0.7995100210036034,0.3466641455873707,0.9016827407208224,0.53690972108954,0.8958162675516689,0.18344919303667728,0.3816190045467682,0.3723625655937248
149,13.176783997935736,angry,0.7751879994313882,0.41814711671211224,-1.5205348679111976,1.0286145503781545,0.4847675649365103,-1.2784185877832157,-0.8465487014992682,-0.08468521560461437,0.5550017826940766,1.0448567472979762,-0.559670357397843,0.8408726438209493,0.6212695542974543,0.48887501825411817,0.3188064382973619,0.2274064679092851,0.21972165395053467,0.27341628546228436,0.7905391083098009,0.17052123579103096,0.9913018623191546,0.7102118818773346,0.7485775788922036,0.6382290996516155,0.007753800510829079,0.4013383242878753,0.2513508350495314
70,10.102044080580622,angry,0.3740110782080923,0.6839722620961084,-0.22164356110299238,0.2934064342694108,-0.006086355320958738,-0.43443446467082963,-0.14211698813296875,0.5710883960885225,-0.795353466025762,-1.3218369702091322,-0.2949133890936096,-1.2205759547387005,-0.8488582927929784,1.3626202726895993,0.5227980399361073,0.7021436004430012,0.27748039633314403,0.141079140110433,0.3569241336035063,0.9347636372806574,0.3852977860563327,0.7510212076577052,0.7406517413224283,0.25990832685429366,0.16611148424132027,0.13240244059772144,0.02222609311524515
50,6.175238536458872,happy,-0.48912530373438834,-0.8303651175545255,0.9562395815201821,0.19492368116053785,-0.052606949517686595,-0.019458466267280414,1.331789475264902,0.03500382378224303,-1.557644641876018,1.3753244876003579,-0.3660175169169139,-0.8139778596653949,-1.0490645445610811,0.816953508270995,0.19282286013552186,0.6639520817950835,0.10697601567049808,0.3108276848062439,0.591493314792109,0.6178865091073502,0.3654151378555096,0.21569227425580828,0.8311980243724432,0.5917598543460333,0.36302113148657233,0.2298547160378649,0.09692863475033064
151,15.174189613012082,relaxed,0.5243812333367834,-0.7804410299898683,0.7151500043904537,0.11104191684737841,1.5837236477614935,-1.6065185452535446,0.13958751932949345,-0.19330152562323735,-0.023025734793738522,0.13116385694140373,0.24858969028801642,-1.3296853772223234,-0.23438044953047996,0.6985531658336974,-0.12222081847833244,0.5867910737800788,0.799793612818389,0.5713027318781696,0.8010486609880669,0.23699553672535356,0.457448517384515,0.005356012834705215,0.1468689947917815,0.1948346470878668,0.08215163329007902,0.2493939481669155,0.4933541750391066
191,10.285289967383399,happy,0.9958693615474519,-0.19257622917075157,0.34291856961629386,0.2570045396863971,-0.5026605141593461,0.8332869397664121,-0.8931699014842902,0.6056521155062741,0.3174158337987031,0.9950050522028853,-0.3680021495094524,0.0007329349541194832,-0.4660664131145596,1.1824453129933958,-1.0563274285598145,0.6174707630360391,0.13244715644754868,0.8503659670276509,0.013022574454457314,0.7152245939796877,0.4558679410839157,0.1909146958446264,0.2215068103964396,0.14467034963544123,0.008122739753732233,0.33666321965445867,0.30605221903656377
49,17.48231759930028,relaxed,0.8460260849166554,0.7387928152767047,-1.086997127385331,0.4538704953031802,0.5664551615030315,-0.6581712378724779,-1.196667408866161,-0.9047513476842,-0.5995766222462385,-1.6387826178639637,0.14576985615608157,-0.5872178413132197,2.446937784185047,0.014809463575050653,-0.8437141074208279,0.13998715138295992,0.7825695513548625,0.4518682293641637,0.30066254640845536,0.5547681422148314,0.48812209388961636,0.6023470158561007,0.2070127542468433,0.15997968174680333,0.7540518878039932,0.0790391542224873,0.5423545735891327
161,5.923203440003683,relaxed,0.8883139415915795,-0.1775390383416895,-0.19349810823397653,0.25569924873804795,0.3436718054761831,-0.2530003662210443,-0.07374723154518915,0.6135847643986658,-0.2402893830466122,-0.6734268765947224,-0.6994529822277461,-2.273860963232627,-2.2092343481691588,-0.45564134917156013,0.7801380562901732,0.17796456928185933,0.7110373604045205,0.2852022322923806,0.003515105896231052,0.7065812221590527,0.7293109113076196,0.3953542427997977,0.12700278832538148,0.8506375934404116,0.5795904864582755,0.09353053184762683,0.9158127655794568
151,12.4600585413734,happy,0.5852001644670195,-0.842300919215327,-0.3676066094314289,1.1492887597783241,-0.34096192043515666,0.8543504128050813,-0.18405662014583463,0.6064073385203652,-0.5967605285255783,-0.5683107958597053,-0.8835218548500661,-1.0090792193477116,0.3043040068306747,-0.700524962529924,1.8795562601162916,0.6862401529095761,0.8656172421765979,0.7332162166103878,0.09453467735946275,0.7329474759483389,0.537516743349129,0.09173775884152857,0.3294820470937483,0.5931003633555225,0.02632116502871895,0.36363446341299277,0.4038889960837765
142,16.580238987233432,angry,-0.8921357316908858,0.03932769548669679,0.038175721025359204,-0.2975558866495133,0.17819901321887116,0.4839676665927388,-0.13471003887819075,1.650310243145917,1.4441974018458872,0.9063949544258701,-1.3065380590658096,-0.6214048982816754,0.7115561717944194,-0.16835017045368503,-0.13792602547527863,0.8445540225634012,0.6818783985488611,0.5930530208852461,0.1789669237170216,0.944565825666931,0.31737210378173353,0.9711171240411001,0.8568515102263886,0.5412250662530759,0.6302176212398697,0.8514355418941542,0.9956120806190409
47,13.003599029208301,happy,-0.5449958767114209,0.7898611326370202,0.16080514181312738,-0.16825984911016229,-0.5567265049170188,0.5688305995243513,-1.3573787610871104,0.05728919341283319,-0.9116541017905373,0.13170620654265855,1.5555738126091645,0.14099257128029072,0.5814852364037858,-0.29481400886318465,0.6236196740577046,0.5457391415134769,0.6080349270090886,0.4809746336178726,0.5157997209044864,0.9403034429584204,0.9253592810865154,0.4187826265765059,0.8398095119506721,0.8130018509960056,0.4823004185878754,0.21470022443137327,0.11800056108959955
44,8.895171646263652,angry,0.39550587215098454,0.05266337950145994,1.126158893204891,-0.012637870854487261,0.19332238013404823,-0.12214740002374191,-0.3892403175102552,1.144167271452267,-0.461835093692844,0.8412477457314683,-0.854809949808649,-1.572778375762041,-1.3982316361338458,-0.4531941855751137,-1.0227766107258842,0.5372005834741355,0.4423760422490146,0.9470160618552466,0.8436437731125025,0.24102558351663106,0.3420650313081983,0.4599630619302545,0.9851881203356408,0.5521333978010841,0.9637928330057097,0.39433942634344243,0.3768734585998095
63,18.59117876524183,happy,0.9593816372456128,0.3365434023380378,-0.6760743497677205,-0.5940959607351298,-0.5847299342004938,0.44577354716462697,-0.3103055553932945,1.040862106128007,1.235125050699982,-0.0955213431452725,0.6029391286145777,0.9433730040350097,-0.9095051637832094,1.7801125626990075,-0.5929389055884937,0.17801252781587973,0.15441938196969718,0.2104934298179072,0.7689095360131696,0.05049399817001943,0.3275066628833574,0.7560414499668697,0.584370900792036,0.023225583024597207,0.07227102214473269,0.2821147091839322,0.6466224532807637
