tempo,dynamic_range,emotion,target,valence,arousal,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12
116,9.867297673652965,angry,2,0.5117743733836368,0.4128897183686253,0.047600370207586916,-0.7210104621502781,0.9944706212609775,1.9855850712052396,0.35020838960641976,-0.7572973669198815,-1.2942460990594358,-1.6215921451580437,-0.7667972746311598,0.0382959987794346,1.707947511548693,-0.6820694583563903,0.423332169777517,0.029154757187985103,0.6837301419675312,0.5766721439676387,0.5958323918536751,0.17020335622782534,0.6044239823964013,0.2558650103892962,0.18579087527272242,0.03103385539301684,0.5237299676146876,0.5790354938308971,0.3832869627829181
150,10.492605926855731,sad,1,0.24342295793317614,-0.47481512709209617,1.2402231469378866,-0.25111857754939165,-0.6341886539076407,0.5108030526802334,0.9820189550974221,0.9905551158718506,0.3004955533063812,-1.6383679500170167,0.23420450799540374,-0.1858507420839552,-1.9747180365406691,-0.5408036336278247,1.1210695867902214,0.8043669746074805,0.11160123351154727,0.5652075446251533,0.8422197391566708,0.8066759299359538,0.3816705663406069,0.9077356451244672,0.39004795055618735,0.48203754202867743,0.31671149410792176,0.7199543391747321,0.7668416019987409
116,9.173291582378322,relaxed,3,0.17909392754198605,-0.17560692571071845,0.24447922153011542,1.4798109779540851,1.4057371883564314,1.0069284135839838,0.047506464717391284,-0.6128463697022652,-1.186132165032621,0.47606419160925056,-0.6724458099286599,0.5960824573324237,0.16155427956124682,-2.5337993584150165,0.2853709378487015,0.31558019685875216,0.687784070577548,0.6562252206912234,0.15585419652952626,0.32787443035656694,0.17855768157895857,0.9288714288774514,0.16861031890106148,0.8725709452955206,0.3026987395810681,0.5429302927982047,0.8275273215457741
172,7.030896043120643,happy,0,-0.5451882292053505,-0.4703911353551624,1.4010054497965945,-0.9655714297513643,-0.21638182392285082,-0.4300181059396932,-1.0652184484810001,0.6795991560832567,-1.6210649030578193,-0.41408441056078027,-0.26939912896681834,0.22713444221771592,0.9312957413188293,1.445949863182566,-1.4002052727503536,0.22624789825829406,0.5356027787798303,0.44995810224519595,0.5170904283182027,0.5288559134365641,0.3605901818710896,0.8218007564326718,0.47323134826700375,0.9081623410433073,0.7580390128598786,0.10259307760054048,0.6306561885792448
110,10.273288573498705,relaxed,3,-0.9080555470135256,-0.13447085681720017,-1.8762437354389705,-1.923620723535676,1.175162430537848,-0.2494258078675404,0.5936891316392722,-0.17199100155398134,0.17269606283549846,-0.3520412834138945,0.8782875101669537,-1.2988146452352434,1.4114974321798384,0.4123896425953102,0.06268562340494499,0.7548368183085975,0.4578424199191736,0.709023314748415,0.7424092432238917,0.8564472522275278,0.40558340252114256,0.2976387749752015,0.4477653838378579,0.05652000230411558,0.7462708795147857,0.947645439515115,0.4446731283622487
79,17.23101761822099,angry,2,0.5520180843621827,0.8809584004619,-0.17957015347211874,-0.15788348929023946,-0.07132075483296399,-2.392795957644329,1.442191864063123,-0.21126381063229227,-0.23188922486892885,1.0836798280436326,-0.14594852417596704,0.296135740689502,2.14983721202909,-1.0751283520135773,-1.800698722211119,0.6782846768425101,0.9555636048141525,0.38569449042990156,0.1767918708327979,0.6093191430383618,0.9851941376878185,0.7057765942343319,0.7729519765138692,0.31626596588419587,0.5813346088276835,0.5805499615167082,0.2606484658478613
144,7.303718863509225,angry,2,-0.2933636603603951,0.37213226130580335,0.5036311841865309,0.9174754632490529,0.25644666210280126,0.437934265555619,0.5931537480862474,-1.847593477090702,0.13627253184820762,-0.9427840325466543,-0.49751384660950126,0.6295606975234959,1.6077817279656403,1.5343070376545749,-0.09658349697295167,0.07073376644294582,0.7368455489570671,0.2761476107442288,0.6462428612631301,0.350039189530034,0.21892477110901576,0.6777259085929636,0.5916622479363272,0.6695526637378743,0.5714522282182376,0.2989715936349385,0.9193704963321271
80,11.433727891853465,happy,0,-0.5824237107474874,0.06571411652320891,0.2974993545236373,-0.5364494529855957,-0.48964960033197485,-0.3551079899087629,-1.6652356733292586,-0.38710770170474895,-0.9449812069849047,2.088215232001214,-2.2025384361174956,-0.8112365562562649,0.39094827384079467,-1.714560532803867,-1.4963364833404702,0.7973948704499692,0.8482068255642351,0.06926680982150601,0.20647146313950981,0.8355794218023052,0.2052944992244583,0.46214713861474943,0.013283019391726825,0.5864306166889245,0.5206232129471158,0.09330206370739702,0.016268709802241266
192,5.888353182065968,relaxed,3,-0.04552096091734348,0.286711326044077,-0.4205678121777565,1.355560972586452,-0.12719526396194505,0.7560131964094019,1.4072055234606708,-1.1679813075970324,-1.684837778492611,0.3121326238517311,-1.1343884688649,0.14647886952169592,-0.26737163704530537,0.46861998509876646,-0.9071244914495686,0.7839761198464845,0.09841479105068707,0.2333527861466217,0.4577085009863259,0.4610340556079976,0.43601200405977536,0.5974111868972435,0.7080465890533431,0.1859304542536585,0.10823692948998676,0.2763569895491653,0.02818137729981962
121,10.151899801484067,angry,2,-0.6263931115678159,-0.9508753243363504,2.035738782731234,-1.5121256262164284,0.6556262202944014,-0.4285246044934485,1.1676470766116094,-0.44151416340568805,-0.9598614840192453,-0.16722891320614042,0.553175370558519,-1.3449666561690223,0.5250746641849002,-0.2812795640413459,-0.7757656292204919,0.7450989231696651,0.5544632126310369,0.5231517647070246,0.17835694980998051,0.5052932716005124,0.2149586347416902,0.4723612719243967,0.5345329029697724,0.65690559823341,0.603159495102785,0.2779032780689833,0.5916825456757778
153,5.87193275816135,relaxed,3,-0.41375198225823695,0.6463546076240034,-0.47341913611011743,0.18906832915024518,0.9000789052322997,1.0563574729585894,1.3739527575338282,-1.2118966690640853,-0.4807910398433366,0.47810340550454206,1.5473560120587726,1.0942134925303733,0.47382481239940416,-0.14626832184003263,0.6575542069476484,0.5475112528854592,0.1710899088488922,0.8980364367363415,0.8626854902462491,0.027494826479509293,0.9448775086746777,0.5451023743854051,0.6949480133583024,0.8137020970951981,0.7788432660776223,0.898401224310052,0.19026201229362838
56,13.266513018818811,sad,1,-0.173862999388249,-0.4938182719410473,-0.1936097075115417,-0.3532467102857501,-0.9832582011336459,1.227557611666939,-1.1675443630285849,-0.781621706925586,-0.9187136165291917,0.9390996953100115,-0.7065295066085227,1.8373285179311991,-0.31398458859818185,1.1529192316956454,-0.6487824221065264,0.7849773195165415,0.15004646686209644,0.8860511246744452,0.8136753514253116,0.7205747792559124,0.5986132148143662,0.6022754520757032,0.6193753051218952,0.6624291998612623,0.5122170498663803,0.8990739914519948,0.47804938898203875
158,17.07172585343507,happy,0,0.4504686945085703,0.3786647654504447,-1.9422366061682288,-1.6890847778746643,0.2175323200081389,0.532833256008829,-1.278010690924942,0.5726367334403012,-1.1319598003872646,-0.26129355544692195,0.23089587828594504,0.2012535229242213,-0.11283482357364866,0.0698347757001297,1.62501988579874,0.5194200173350001,0.20449429916479567,0.8860265998797815,0.42556017722773665,0.026895751208716456,0.5045137234387833,0.7252989801320284,0.5703820546384463,0.01689893583786284,0.6150638862589519,0.5027098612015336,0.2934493007690885
78,15.599743225362866,relaxed,3,0.6339610553006583,-0.4903860563178293,-0.9371957035662448,-0.47821281136217253,0.5821832409072962,0.16111857138766064,-0.015116341063619988,0.46232718506522535,-0.9467303065805512,-0.5682183014570739,0.30855713935067564,-0.7207035820869454,1.4420723587996158,-0.5669844561985662,-1.1870158960290702,0.8340528177371827,0.17819792541549695,0.11038302950351175,0.11410714205446038,0.2880661825757346,0.8507743486292443,0.9891628340043883,0.9075680648582438,0.841843666444439,0.2614101958547098,0.06883823318609361,0.9320421370661552
87,6.944672999991232,sad,1,0.37133689879726495,-0.8263429991527655,-2.411286630526001,-0.3700508306085983,0.8913358966951849,0.9379125803344286,0.08492159876648597,0.8142874484122776,-0.25311966230211475,-0.272122336425384,-0.5125687547741992,-0.16593351370165677,-0.6621742648436406,-0.521909026814054,-0.7150206386552767,0.04630103621693493,0.004550299101847566,0.9176288976754267,0.6115963604008735,0.2658975333092166,0.9550653832061191,0.02422681970938012,0.6260412411217215,0.8772966361332742,0.04224346866064377,0.7856240401132704,0.264237577048941
63,11.573531146532236,relaxed,3,0.9980299543047437,0.8257201693298288,0.4663033152942664,1.4575990724833636,0.5831019556130771,0.4629023710573215,0.540479938269896,1.275521687666173,0.5045514590557496,-1.163388495692559,0.9111728126859748,0.5002738241002977,0.7394564567549688,-1.6866942763958068,0.7332828223522256,0.4954501807820335,0.24993187151135277,0.3833643901771827,0.5158834319346409,0.8495341415397747,0.8653264698623635,0.12665398813335138,0.0035093918524546908,0.6822102196624582,0.1335838150301627,0.4120212808846079,0.19682191698045814
75,10.350783410995291,relaxed,3,-0.19961512670533366,0.05403656719403016,1.4612538728198488,0.8553490079987238,2.1440393344047957,-0.38929983095605847,0.09331833912652064,-0.2541275513282147,-1.3016374436537899,-1.6717258627971798,-1.6683230086868661,-0.3367611365460636,-1.0092013995892075,-0.3608891495329128,-0.3195772141420783,0.25294751182863506,0.6084462331946774,0.6452087304978792,0.8619264389155291,0.2461430206449734,0.8100848256300499,0.7651912910966225,0.45671563745445165,0.7111656006814167,0.6143050128060158,0.2667170251977655,0.8483952167639811
102,18.577224291185964,happy,0,0.5052575857427959,0.39216829976695444,-1.1270192351303083,-0.19107394646931644,0.26822740969140524,-1.4682583002148584,1.0688463299733342,1.1685935770990659,-0.7895019112857581,-1.1454532052731605,0.15038083270761232,1.2457453598040917,0.6688797820594725,-0.16894964634061518,-0.0013722011971462578,0.6319646387143284,0.9011151146975098,0.1384536051565739,0.47675072178011424,0.7382933114401764,0.2626474473604179,0.7465912169364146,0.16297361825043444,0.9259645968245317,0.6600450993238391,0.43634254236429104,0.09981842004570152
136,9.534227596752636,sad,1,-0.20976978047991457,-0.6470465715908815,-0.8473897687593184,-2.068614511173239,0.17465540993774037,-1.0940846843409227,0.0326182130434811,-0.662862042341511,-0.6319578554760431,1.8602521241382113,0.31212120301850643,-0.6409366754492157,1.324014447623528,-0.607420809386313,-0.7318669750126504,0.35342905192893304,0.7019235459034333,0.3637295387422179,0.28357387070088524,0.8667923408391393,0.17964151280793117,0.5288617295796603,0.20404986588582252,0.3562531598755424,0.10341107879751676,0.27259177065562856,0.8327714438994733
55,16.064137978878716,relaxed,3,-0.2530193460769714,0.9143854879859763,0.08170131768368807,-0.4104257155294034,-1.5527502659210293,-0.7135592224958043,1.6637582981793173,-0.5477805051948156,-0.9659830785047991,0.4691184306713231,-0.01776604852435849,-1.1449134010340054,0.18206789587576,-0.7449044139553516,-0.2978919291918298,0.13867422367254645,0.4503965594376511,0.6910355783793735,0.3434324517427839,0.9757482548792527,0.9476220326552045,0.035114049555233784,0.14680521703552107,0.39136299219452797,0.24613536529679947,0.15177995713664727,0.7249804612916638
88,5.526477109762913,angry,2,0.39862524595839344,0.15021802929091566,-0.021991889656107686,1.5708906481765588,1.688885876077608,0.28717338242445467,0.7659357075837915,-0.5768890019942173,1.0495779762612953,0.8429699957274998,1.1659369176018415,1.0160415725313705,-0.475538260803826,0.03818045394171869,-0.7432325637640913,0.7541004485470983,0.9085291332724095,0.792430495608816,0.7915283667544596,0.5290212090184768,0.739797743734259,0.2271058366848442,0.41060378860941504,0.35645708440258694,0.49709646146635067,0.5089688681011864,0.8195527259924311
140,10.092302311512714,sad,1,0.36162651543320723,0.25933383386238207,-2.5952979169501162,0.19138883663818052,-0.6268848740223513,-0.24717298591976308,-0.9442452957477597,2.071673912470098,0.38250585153279926,-1.0160871101807083,-0.8857661294963843,-0.5609503456983289,0.4816706836451222,0.6985022154128043,-0.3229077467557219,0.29990074092788443,0.6244728086359927,0.6620800662440643,0.5473470389080998,0.21608956423234815,0.389465262590982,0.4548211228750403,0.5683750561304722,0.5846768264033708,0.8356276476202203,0.37043547966333257,0.506922002972131
55,11.913070678364445,angry,2,0.7509263425374919,0.9296826207231774,-0.4350698911474868,-1.4312451902475822,0.7470586808979167,1.402180347772457,0.600958053708264,2.275741346519394,1.127867487797096,-2.379175751132118,0.8844130573629868,1.3131101818918365,0.03282796615401218,1.505817362830807,0.9320374456439224,0.02705333833977208,0.8934676205893615,0.634782649187898,0.33619065396990444,0.8912378220463889,0.23078869369005128,0.7484422013674074,0.42440836414542027,0.37311547583443916,0.9053809288426785,0.7173566173645591,0.3734513946394372
85,8.719520825253461,relaxed,3,0.48238428573844216,-0.895450920273333,0.5169997032464004,-0.19980591968656564,-1.4120578880088561,1.3764260092928715,-0.9308187561686972,-0.31952843439886625,0.22894711918123553,-0.9783112526673932,0.06290897525766709,-0.7939344087145896,0.21183521045503337,0.10078422730022445,0.5694483487937873,0.6308252582063891,0.23198652235778505,0.2417690383477603,0.2908280813096066,0.877081430579281,0.4229181029194198,0.0628164979950876,0.8839517845241406,0.24083137403109856,0.013220096406578286,0.7577883787088653,0.8390056016501829
108,19.654640135744486,angry,2,-0.18270918690873228,-0.42249983765585686,0.44154627307845334,0.4282567637405392,-0.07179045633837448,0.9442680739147203,0.06849460718363631,0.8785162823749114,0.07288550680203287,-0.6928307493490634,0.4284098688897188,-1.1049202459831993,-0.36051461980274385,0.587643190497296,-0.023540321021304714,0.5359874935299702,0.3488392562965059,0.18944108809859472,0.43033725643189735,0.24110613480388865,0.15249632877885422,0.4733706928784567,0.16694246598999407,0.6189095260753147,0.7284858807734828,0.9868640101964576,0.044284310503364344
85,7.311908176351549,sad,1,-0.7678206856506593,-0.6702570023494379,0.5546625132384597,0.8521768455293901,-0.7768381979567183,-0.5753350010939191,-0.5163616419628716,-0.3483209640651747,0.3723331845332144,0.3572060657009445,0.48954692547823225,0.6132122876688453,-0.1409052931069723,-0.1034903547980986,-0.11899259670421349,0.7686616830715564,0.08420789853792865,0.07086489430287823,0.2871891708372073,0.4410827422509396,0.04385249058825591,0.5969425146268639,0.2141905711624137,0.2194707533898057,0.09938519793408629,0.12883544581148798,0.9249899709533306
121,15.028389683491447,happy,0,0.09810211129570212,0.8330957051071926,2.7491338421630584,-0.9441987757511628,-1.91404576797085,-0.000584998676898347,0.7426250280103838,-0.14399790291774317,0.9218242898803889,1.4103385019102548,-1.9766931904834262,0.8210142588286362,1.1768679773125585,0.18412331671065774,0.7455950800292178,0.21536059304874955,0.47301010135915433,0.759697233644474,0.6136975258452533,0.46428098920467886,0.6178077884803205,0.6794822598040614,0.3935790429714362,0.28388565466214044,0.9306571214258524,0.523480105187632,0.46647587779927313
96,6.155759405477425,happy,0,0.6637163245445055,-0.30852953595652677,-1.026417942958433,0.8826370600264047,0.7518806493939248,0.3818584216946822,0.156182204330485,-0.8009601390429893,-1.068772079368583,0.8593384011492403,-0.7905231371442273,1.388272690069533,0.2079361652395501,-0.9611677262994875,0.43245229120128365,0.9144820840084794,0.777386180554808,0.5053578618457003,0.14625415071470638,0.6051873054227086,0.33944613675443913,0.5898669672331774,0.14168575604871902,0.17131013456299182,0.5976506316910738,0.759697497661391,0.770731763622963
157,16.71564674766538,relaxed,3,-0.921819923703294,0.31936357333302867,-0.06438707695204793,1.5914970350136775,0.8072214509025629,-0.2886976097665823,-0.7737034017995341,-1.1247533963838139,0.09025696855967873,1.0255048915389555,1.0846796439926898,-2.216281277929357,-0.6292082731089693,1.1927660998562084,-2.0034047180211862,0.3545092076085994,0.42484796252949375,0.8043273290846591,0.41578693031323377,0.18664583631957976,0.699972793901663,0.8585061798976017,0.03036368409836354,0.21980219160406977,0.15596522609630425,0.21828262785347996,0.4226800904933551
